"","Hardness","Solids","Chloramines","Conductivity","Organic_carbon","Turbidity","Potability"
"136",191.908729549292,28149.4117916229,7.13043679959553,448.242526742302,19.3700908745463,4.50870509789448,0
"137",160.767311284926,14775.1455957529,7.48410364667024,327.270238680758,12.3090159553652,3.46733691481686,0
"138",177.898966625482,27834.2176963405,9.00600774687328,397.021427553866,15.9362616766008,3.36253713519879,0
"139",202.013642600092,13041.8291403941,5.82065520785932,433.381666732186,14.1390659089117,3.76271983703003,0
"140",200.913754671951,27141.3629029435,7.26241663865427,525.598787501158,16.1422840033882,4.28939548409825,0
"141",270.02270585231,15791.6753511272,5.91269062429658,672.556999237707,20.1840514723127,3.56899170797641,0
"142",167.386127326361,20944.6208144132,4.96312404931323,566.339293972346,11.3188065961248,3.67979503475503,0
"143",187.051709666074,46140.1268495023,6.13775746208674,373.427235487894,12.6063816468097,3.02744957804516,0
"144",204.274241099894,25145.0241247856,7.92331537481215,469.486961246162,15.9934103508625,4.15765662837507,0
"145",220.84863863404,21802.7448979289,6.25057803110652,386.413331518427,18.0352375421452,3.42176684940126,0
"146",192.937027096907,13442.6034711367,5.81902293961138,533.795850817681,14.6875393373361,3.54929884129315,0
"147",157.001287432051,20067.1053281071,8.07105102892047,490.909712237268,17.3229464299624,4.41755979101632,0
"148",264.265654279137,8471.67738143048,8.34970976670902,353.196475487524,15.047086914888,4.63655619525686,0
"149",152.862433484157,23641.7025653039,6.92570607978945,417.167072927369,16.6701839174972,4.92009115795916,0
"150",104.752424988827,20060.0787272012,6.91391091380752,368.815428587841,15.1403484877802,3.20325789626199,0
"151",199.652999577864,16312.154973975,9.90054689705391,420.534171827919,10.5393922697286,2.92706676688638,0
"152",155.050893050641,24909.444009562,6.53126126981309,313.701934333433,11.7047889965081,4.68895906549511,0
"153",197.226980910949,17657.0841764933,4.50629347440582,254.393275604808,9.84765527571784,4.57593187159087,0
"154",180.772870756366,13556.7343971147,8.97728638077529,587.395011704661,12.4013680657031,4.41863813166775,0
"155",238.2364096996,19129.4583654402,5.85196496240489,434.655458610077,8.66329370070542,3.69225086126982,0
"156",216.785290840025,19991.239149049,7.30235165128946,356.459136851582,9.61410602461177,2.1247593522163,0
"157",281.268667020516,22452.0908078607,6.77369898566069,395.34177529289,14.9030804695558,4.4443501992277,0
"158",190.779459904556,12224.3105064385,4.6462110527429,399.271358931779,11.8767966690689,3.46317254771625,0
"159",212.581366389215,34406.7764457473,8.67915155583666,477.343368601036,13.8017121813804,3.77194414640948,0
"160",233.94786366297,21667.8687413264,6.31318187205834,472.258993732568,14.3998600159613,3.72063690445242,0
"161",247.661573286123,19549.4993412883,8.76967028986269,438.865775112063,16.6246536154002,3.77773741350543,0
"162",241.875105045647,22821.2543765666,8.54973827385147,380.19720002244,10.8592872781103,4.60186095914794,0
"163",153.221106319491,17358.7963650421,8.21493885317026,481.195673478421,14.2740922752103,4.33461573232045,0
"164",141.492409507039,9615.83270969255,7.62791913004187,415.008736896396,16.4358429133073,4.6338238619208,0
"165",202.254832787838,11981.740191013,9.18910613840245,416.588905752914,14.0792283475986,2.67891071319058,0
"166",274.704950471649,14600.5395218919,8.10580288156064,415.607277793495,16.7616247036236,3.69611971150142,0
"167",170.099235669296,39906.1902710149,6.55499621279992,515.386742011349,13.5160781298961,4.35323858897122,0
"168",201.568724095364,26473.7132389616,6.96709456161794,309.983286816536,17.6650833831558,5.26310157204138,0
"169",205.50945715452,20406.9276715005,6.81006923490692,482.330054809498,12.3377764338217,4.10252948150214,0
"170",127.144891806031,10280.9294967405,5.82835779446371,487.908327190203,11.9434765806413,2.90578813405652,0
"171",206.160414887914,35216.3859701736,6.4409997656439,399.483621200017,16.0656679446924,3.95471528267077,0
"172",233.850345005271,21136.2867641593,6.68987762494025,332.737586536266,9.7452820088356,3.31085850800127,0
"173",237.677383112304,26009.0752593306,7.0745313208724,344.767924404312,14.4422382810981,3.70660179154069,0
"174",234.069965161647,15513.7403779632,4.73533222387028,277.970069731519,16.6982163691989,4.21996752235567,0
"175",190.79904405061,7695.06393470298,4.84520547564011,507.445488328078,15.5266584456971,4.58878465694885,0
"176",139.685758800067,28862.2571698188,8.96137237710277,434.781267064466,17.2992944626111,4.38456515563776,0
"177",201.186804455864,23783.0995563778,7.75128544006986,579.220394132469,13.4863790989332,3.55629746715451,0
"178",260.205359611888,19517.7247991176,8.76416867811755,251.020898705865,12.8045881465813,3.66552176446952,0
"179",174.184976384729,24112.1534705246,5.52994223598178,484.122938877591,11.4826869957823,3.82359503986888,0
"180",200.278182205738,30989.9484145183,8.83010231923039,341.388576714774,9.30011727814434,4.61588618127591,0
"181",278.056320997531,27192.2805606463,9.22012821147038,358.781736184615,15.0543128713747,3.65948462488859,0
"182",181.873421728964,29136.8146238697,7.68577509624383,475.341350669493,12.3212321574666,4.85043370775417,0
"183",232.368579969203,37625.7526798583,8.87982293386577,580.897700394379,12.2938030525696,2.88072184587293,0
"184",168.937072453872,11067.181147841,7.12126360858425,289.542460115854,18.5459029612397,5.22054026961025,0
"185",141.61528668805,13652.2931993926,5.70165912542623,538.495404440218,12.0340422690194,4.03225950382439,0
"186",201.955208039987,9472.61492046473,6.10570848853878,259.636803065582,15.625616673663,2.76823892848497,0
"187",225.02814848907,45222.5066654832,5.80903156174734,435.500457091777,11.3859372661948,3.68600132424728,0
"188",284.098351537259,27088.4764602531,7.89785652224471,512.277310057878,16.9121415801177,3.67043101006319,0
"189",146.590232315469,16462.4600861639,6.50159620451896,272.440558304258,13.7952644609243,5.19898550361322,0
"190",112.299485482847,25839.8941037115,7.65874687809831,327.248078633869,19.409146560147,4.1943131293054,0
"191",176.866482894018,18344.6803608362,7.56767688428186,371.216973001417,9.03904245449945,4.17293533526433,0
"192",261.566172638633,18371.0572010883,6.29754253570528,387.629572284368,16.5759807712166,3.37733763812014,0
"193",185.692181022348,16268.4486062585,5.3170192746089,419.258448054953,16.0242460908416,4.4085131823975,0
"194",129.823858546802,16002.1383195451,4.40503453226724,499.844167149205,13.0768589021687,4.20580973235456,0
"195",248.859267284345,23590.9321286561,7.68374222080405,427.49593124522,20.3937816665201,2.71839773388029,0
"196",216.441171534089,20571.8457084436,8.98423681626183,336.831454816082,17.7459961312654,2.95164471528867,0
"197",214.166235314634,15326.855914122,3.35159781964509,424.292830805958,19.1884413828765,3.35548979091258,0
"198",229.192139486151,35370.7355152243,7.98964066986111,469.413090367435,13.2815561465023,4.72684501686953,0
"199",229.122828583882,31344.4603943699,7.76143106430693,306.872525988099,13.9748004669258,2.09591408680295,0
"200",125.474883513874,11215.9459015929,5.36601133566797,445.241456885187,18.5759206776085,4.46020098375529,0
"201",230.449329324311,16324.1151961823,5.29391860663405,327.786641958187,13.3259870786061,5.42867407162373,0
"202",229.77134953009,16162.2623066076,4.93366222701663,448.846036389505,8.81648689936901,4.60092756890287,0
"203",183.500378404178,12975.9003341113,6.60085306378739,493.465439884787,12.9871064940423,3.62974933054891,0
"204",190.017648585682,12206.6812098723,7.91071120231929,395.261063392001,13.2461395604044,3.37713228877266,0
"205",161.896362163224,6040.36986802533,7.20541411960592,316.535871140226,11.7683093549228,4.15334700124189,0
"206",163.038834575238,13990.513403072,4.24970161999549,399.477357819107,15.3658835637623,3.6813242439844,0
"207",154.265780335556,7769.61611884175,7.20526204239963,407.732217219603,16.4200409606046,4.23694729951563,0
"208",269.809407021169,34440.7734335139,6.95828320973782,425.627813989641,13.7492613139773,3.70085383970505,0
"209",224.266357684608,14962.1778331607,7.42831312836055,517.51284154326,18.8585188822683,4.18227758171333,0
"210",225.48190876371,34864.4278934847,8.95169228457343,324.509840907516,12.6965448036406,4.592073570821,0
"211",207.725455159805,22244.2182358907,6.59776433950309,465.616480824792,14.8381002339825,4.68931504779061,0
"212",220.813702450253,21410.3196236643,6.32487978881769,382.197839009408,9.50029552897377,3.65997481178996,0
"213",160.968358236309,25299.5115574544,6.28604310963364,497.790390512824,15.0130303341647,4.16572366399869,0
"214",186.918245085436,11642.7275408094,5.89068429373096,363.506344261225,10.7401459026207,3.46276398742345,0
"215",207.838047885985,18194.9541399254,7.9239739514496,288.365193052463,13.3066920303868,2.75865853118928,0
"216",105.859263571955,37928.1421771668,5.60944034550851,358.888767611511,12.2071084893695,3.87385334959397,0
"217",189.145377681423,4304.49248308592,3.61589051720211,400.904349685945,12.993012235981,3.4165397533412,0
"218",213.444684994643,24846.141872429,8.37299704850723,543.391743555985,17.9165263662577,5.30358136057587,0
"219",276.733568907405,17162.3984209753,7.8415415527651,514.42172196485,14.5297792960319,3.4507458924446,0
"220",228.92158718621,28487.7085978243,5.31873198033787,474.772518999811,14.6839704708393,4.00699155856331,0
"221",192.447171018824,18257.5692711947,7.47224906598087,462.402449052776,13.93214537626,4.35829834090829,0
"222",141.128921521431,25648.5694962574,7.22297155669755,374.770315796252,14.0382632568622,3.53977111137399,0
"223",137.318165827162,16723.9772436458,7.6758261743027,595.329263450131,18.7561393718835,2.14861153614527,0
"224",238.713393382355,10704.6031822988,6.11001941833179,405.900184105215,13.5503665658569,4.70380348857694,0
"225",202.990765271534,19523.1248646893,7.24475327449447,366.491728659898,15.6894044905123,4.9048374147333,0
"226",273.408448079659,26307.2984547598,10.2198040991106,513.877579259082,18.2724183249198,4.35219346951487,0
"227",263.764592684633,23220.1206133904,6.39446306532556,588.852732852777,13.5799960039457,4.75407249931767,0
"228",112.820253975763,8580.2455612809,4.21028408058249,434.7477154376,23.3995160602452,3.88768068453079,0
"229",180.701375473278,12105.7219342696,5.3967161181901,469.835625548843,15.8317634363183,3.77860678762892,0
"230",133.813114813168,18272.5059730535,5.91187051163338,415.211734595939,11.5045061217949,3.31319902165745,0
"231",208.760247626616,30759.6814401909,7.76786348695072,523.60017559619,20.2325234796635,3.09523315681608,0
"232",178.956205757461,25008.5322475648,4.94881450872616,429.544773033779,17.7297240419014,3.2683248358356,0
"233",183.242796194294,23114.4460756879,6.50082540162331,470.078705315534,16.0828474789341,4.76694323607258,0
"234",203.030141349452,17167.3012970225,6.04960089919811,410.243247459072,15.9145000730461,2.91516595074439,0
"235",201.097316221765,28102.7566250467,5.68203530158348,291.148448929928,17.4706309839635,3.31615765684216,0
"236",205.214041056589,17650.4050491121,8.12108014749549,414.030708951642,10.9994160757612,5.19085180461213,0
"237",199.586080284079,24160.354320974,9.45812832362289,428.55324853271,16.022503226194,4.65637723295748,0
"238",177.578141917422,12626.1979219576,7.38088298433682,439.624997968819,9.34825215511188,3.7240895643465,0
"239",208.094004009312,28544.6162869804,6.50005253716401,522.79372999969,17.1152760277208,3.72766371920747,0
"240",252.274895005436,22833.1920415166,5.92245061418698,411.295024636609,16.584571439411,3.91758669510418,0
"241",265.06121614939,15156.789833999,4.27154467106437,503.170615426576,11.2864100434842,4.03434904715828,0
"242",187.315047738561,20418.8899258183,7.21489572418028,351.186080858703,16.8003996084042,4.03377370934314,0
"243",143.788411827043,20724.9303593067,7.70010018812538,469.761327665423,14.2157646675021,4.41111743977496,0
"244",216.762158660417,27948.5894454311,6.15611079407774,347.983078276911,16.3407150533146,3.09727795747717,0
"245",207.257709553623,8532.13951695952,5.98787658356468,491.765313194964,10.5468862388573,4.50145720381399,0
"246",217.369746008661,17984.3274394464,8.59416288489055,409.220776478538,10.2137792949346,3.60515419887447,0
"247",103.173586978107,19555.7650515669,6.76729798978637,370.178166384624,9.18283365179582,3.43745013401719,0
"248",222.25629288902,8870.90296594229,6.01134243300211,425.226861707982,10.8477368472741,3.70094573271475,0
"249",272.98274466101,37169.4444035385,8.11473101538499,351.476839394124,15.1293344878207,4.20166286446584,0
"250",231.260131296032,18536.698647477,8.75713317860219,385.11464773746,13.8888343296051,5.16272974939749,0
"251",145.805402446844,13168.529155676,9.44447108562294,592.659020975951,8.60639674698695,3.87516524661655,1
"252",128.096691210007,19859.6764758039,8.01642264917374,451.143481005651,14.770862942398,3.98525050574358,1
"253",169.974848957015,23403.6373043714,8.51972985109021,475.573562427449,12.9241068180272,2.74731299929213,1
"254",242.008081507515,39143.4033288101,9.50169458771527,376.456593074679,11.4324663472287,3.85493989972107,1
"255",203.408934620622,20401.1024614714,7.68180628724367,315.549900019494,14.5335100363542,3.93989565659868,1
"256",236.960889246163,14245.7891212994,6.28906485943393,416.624188910748,10.4642385820785,2.43729628755958,1
"257",207.252462231564,28049.6462831663,8.82706128318962,358.725868777638,18.7092733687305,4.05213572755266,1
"258",223.858125213061,23249.6538342961,4.60284994756575,277.384537323603,11.3668634193847,5.21789502365335,1
"259",98.7716435320576,27357.4567445803,9.21815039267117,512.42873084105,14.1689335126457,2.76463388142726,1
"260",215.268089562092,15976.9262250793,8.85716004351553,417.843552716728,13.1472794958724,3.53559632954302,1
"261",280.082410706528,26849.1947354468,6.13075654174046,297.611540021754,15.5715709560872,3.40463290601985,1
"262",217.68709316351,16392.1350688723,7.46117047415353,481.480828295296,15.5172963036029,4.37522381127182,1
"263",278.585105176989,25508.3869488256,6.74937779548894,497.321752800084,16.5631665105608,3.6118603716661,1
"264",47.432,19237.9496764914,8.9070197290312,500.245951843811,12.0838956469266,4.10692449003866,1
"265",233.661635852893,19598.8607397257,4.70104934575262,401.669790618845,11.7661464338458,4.43769574914004,1
"266",212.691457283052,29879.0601461059,6.99896153313895,359.569081510925,14.8287430367056,3.36875721707398,1
"267",211.094184771148,14866.1038632219,7.23869130092435,388.716579504858,17.7800001111667,3.85980093930022,1
"268",230.857982770869,14442.4188754321,5.21036868415984,346.553206388495,11.3687024447863,1.94331877663582,1
"269",251.293447537342,21728.8212952965,8.8031747454059,539.466876868315,12.9941400000062,4.72670245351097,1
"270",155.357557132896,15737.4689378472,7.25197885527358,463.389255993016,17.8544700182255,3.65213447007971,1
"271",127.544297140875,27784.0484839693,9.75447593317108,439.649328619582,17.2850416938327,5.32871278846637,1
"272",175.220376484894,22644.7663475189,7.88685452687883,373.34569257502,17.4116825529683,5.06229779847973,1
"273",229.263861007556,22475.046873481,12.5800264913679,479.501278593345,9.98346239180904,4.61296362935058,1
